"name","lastModifiedDate","items__track__trackName","items__track__artistName","items__track__albumName","items__track__trackUri","items__episode","items__audiobook","items__localTrack","items__addedDate","description","numberOfFollowers"
"","","Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Metro Boomin","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:39MK3d3fonIP8Mz9oHCTBB","null","null","null","2023-06-02","",""
"","","Nas Morales (Metro Boomin & Nas)","Metro Boomin","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:4mTKCa00WAZS2ag4GYwu0t","null","null","null","2023-06-02","",""
"","","Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix","EI8HT","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:5Lv5L45PQmp5CTjs5PlQ6e","null","null","null","2023-06-02","",""
"","","Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage)","Metro Boomin","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:3xMnPIvsaWwzHzqqzaihEX","null","null","null","2023-06-02","",""
"","","Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series)","The Weeknd","Popular","spotify:track:5xP9lQYA8YQmQh6BOxcAnR","null","null","null","2023-06-02","",""
"","","Mona Lisa (Spider-Man: Across the Spider-Verse)","Dominic Fike","Mona Lisa (Spider-Man: Across the Spider-Verse)","spotify:track:37CoOXIsgF3NzbK1zHZetk","null","null","null","2023-06-11","",""
"","","Hummingbird (Metro Boomin & James Blake)","Metro Boomin","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:6HexNTb392JS071DoTGo0y","null","null","null","2023-06-18","",""
"","","Start a Riot","Duckwrth","Spider-Man: Into the Spider-Verse","spotify:track:6V81K1OcvYgHEnCA6A2Qx9","null","null","null","2023-06-18","",""
"","","Die Hard","Kendrick Lamar","Mr. Morale & The Big Steppers","spotify:track:2g6tReTlM2Akp41g0HaeXN","null","null","null","2023-06-28","",""
"","","Traffic.jam {BARGAIN}","Akinola Pedro","SURREALISM","spotify:track:6yFT2aCpJVCaJGXjIZYJEE","null","null","null","2023-07-22","",""
"","","Chemical","Post Malone","AUSTIN","spotify:track:7jvtmQ3onpWeUm7dyFSSSc","null","null","null","2023-07-29","",""
"","","Sign Me Up","Post Malone","AUSTIN","spotify:track:4mahloUW5K6KeGijwnMGDr","null","null","null","2023-07-29","",""
"","","Too Fast (Pull Over) (with Anderson .Paak & Latto)","Jay Rock","Too Fast (Pull Over) (with Anderson .Paak & Latto)","spotify:track:6vz3Fyhj6smbuYuaIZHksu","null","null","null","2023-08-01","",""
"","","Coast (feat. Anderson .Paak)","Hailee Steinfeld","Coast","spotify:track:1l4iQsOZ5sOXZPMQLvouaB","null","null","null","2023-08-01","",""
"","","Paint The Town Red","Doja Cat","Paint The Town Red","spotify:track:2IGMVunIBsBLtEQyoI1Mu7","null","null","null","2023-08-06","",""
"","","Already Best Friends (feat. Chris Brown)","Jack Harlow","Thats What They All Say","spotify:track:4RKJRRd4VJfZWiqQTYsleE","null","null","null","2023-08-30","",""
"","","Stars Align (with Drake)","Majid Jordan","Wildest Dreams","spotify:track:5hTl2uxJGd1sbLtovguuuk","null","null","null","2023-08-30","",""
"","","They Want It, But No","Tobe Nwigwe","Black Panther: Wakanda Forever - Music From and Inspired By","spotify:track:1rHGit66Qhs5JL3FjaNYsW","null","null","null","2023-09-13","",""
"","","Agora Hills","Doja Cat","Scarlet","spotify:track:7dJYggqjKo71KI9sLzqCs8","null","null","null","2023-09-22","",""
"","","Can't Wait","Doja Cat","Scarlet","spotify:track:5ZyQqAgrPr0cVm0VfM69Np","null","null","null","2023-09-22","",""
"","","We Know What You Whisper","Ludwig Göransson","Black Panther: Wakanda Forever","spotify:track:55SCtqrks5WVsUHC2TxnLC","null","null","null","2023-09-26","",""
"","","Greater Together (Album Version)","John Paesano","Marvel's Spider-Man 2","spotify:track:7D3owndTfR0iPyRO7sHR3g","null","null","null","2023-10-26","",""
"","","The Great Hunter","John Paesano","Marvel's Spider-Man 2","spotify:track:23sPDBhd7g2g2u7xSSLSPY","null","null","null","2023-10-31","",""
"","","Money Trees","Kendrick Lamar","good kid, m.A.A.d city","spotify:track:2HbKqm4o0w5wEeEFXm2sD4","null","null","null","2023-11-06","",""
"","","Cobra","Megan Thee Stallion","Cobra","spotify:track:3Kh8X9lHztqVBTgw30HbXn","null","null","null","2023-11-06","",""
"","","Seabird","Alessi Brothers","The Best Of The Alessi Brothers","spotify:track:7qw4F9ebIh2z1dSBpJMfdt","null","null","null","2023-11-13","",""
"","","Lovin On Me","Jack Harlow","Lovin On Me","spotify:track:4xhsWYTOGcal8zt0J161CU","null","null","null","2023-11-25","",""
"","","Dark Red","Steve Lacy","Dark Red","spotify:track:3EaJDYHA0KnX88JvDhL9oa","null","null","null","2023-11-30","",""
"","","What Was I Made For? [From The Motion Picture ""Barbie""]","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","null","null","null","2024-01-09","",""
"","","Everybody (feat. Lil Uzi Vert)","Nicki Minaj","Pink Friday 2","spotify:track:5ZJGv7aGdIr9IGpxzSG18T","null","null","null","2024-01-10","",""
"","","Somebody","Bridgit Mendler","Lemonade Mouth","spotify:track:0KXvGydCYbBgHUlqrDbz3N","null","null","null","2024-01-20","",""
"","","Determinate - From ""Lemonade Mouth""","Adam Hicks","Lemonade Mouth","spotify:track:4qEoqyPbLYnLOii6mKlIjI","null","null","null","2024-01-20","",""
"","","She's So Gone","Naomi Scott","Lemonade Mouth","spotify:track:4DTrKnvkHtwQN6kBu4XXIF","null","null","null","2024-01-20","",""
"","","Turn Up the Music","Adam Hicks","Lemonade Mouth","spotify:track:4bb2UdCvi9LynD4rWvE06T","null","null","null","2024-01-20","",""
"","","The Weekend","SZA","Ctrl","spotify:track:6gU9OKjOE7ghfEd55oRO57","null","null","null","2024-02-10","",""
"","","Revenge","Captainsparklez","Revenge","spotify:track:0z3XcxcrqvWe36Dtgiqrh0","null","null","null","2024-02-11","",""
"","","TEXAS HOLD 'EM","Beyoncé","TEXAS HOLD 'EM","spotify:track:0Z7nGFVCLfixWctgePsRk9","null","null","null","2024-02-12","",""
"","","Saturn","SZA","Saturn","spotify:track:1bjeWoagtHmUKputLVyDxQ","null","null","null","2024-02-26","",""
"","","American Boy","Estelle","Shine","spotify:track:6etwirSInfuJrSOlogS6Sh","null","null","null","2024-03-07","",""
"","","Hold On, We're Going Home","Drake","Nothing Was The Same","spotify:track:2aSC2xhRxOLiiZZVjhbylH","null","null","null","2024-03-07","",""
"","","No Role Modelz","J. Cole","2014 Forest Hills Drive","spotify:track:68Dni7IE4VyPkTOH9mRWHr","null","null","null","2024-03-16","",""
"","","Like That","Future","WE DON'T TRUST YOU","spotify:track:2tudvzsrR56uom6smgOcSf","null","null","null","2024-03-28","",""
"","","Open Arms (feat. Travis Scott)","SZA","SOS","spotify:track:6koKhrBBcExADvWuOgceNZ","null","null","null","2024-03-28","",""
"","","BODYGUARD","Beyoncé","COWBOY CARTER","spotify:track:6Y4rniIxibegzsg8cdWAWV","null","null","null","2024-03-29","",""
"","","SPAGHETTII","Beyoncé","COWBOY CARTER","spotify:track:5UcUppRaEIBMIHXiUFl7LI","null","null","null","2024-03-29","",""
"","","LEVII'S JEANS","Beyoncé","COWBOY CARTER","spotify:track:2UDARQiksl207HcSduDpov","null","null","null","2024-03-31","",""
"","","II MOST WANTED","Beyoncé","COWBOY CARTER","spotify:track:1UP7PXne1lIYZB5G5aiRGL","null","null","null","2024-03-31","",""
"","","A Bar Song (Tipsy)","Shaboozey","A Bar Song (Tipsy)","spotify:track:2FQrifJ1N335Ljm3TjTVVf","null","null","null","2024-04-30","",""
"","","euphoria","Kendrick Lamar","euphoria","spotify:track:77DRzu7ERs0TX3roZcre7Q","null","null","null","2024-05-01","",""
"","","Feel It - From The Original Series “Invincible”","d4vd","Feel It","spotify:track:3SAga35lAPYdjj3qyfEsCF","null","null","null","2024-05-02","",""
"","","Not Like Us","Kendrick Lamar","Not Like Us","spotify:track:6AI3ezQ4o3HUoP6Dhudph3","null","null","null","2024-05-07","",""
"","","MILLION DOLLAR BABY","Tommy Richman","MILLION DOLLAR BABY","spotify:track:5AJ9hqTS2wcFQCELCFRO7A","null","null","null","2024-06-13","",""
"","","Lithonia","Childish Gambino","Lithonia","spotify:track:4JfpJrrGNXRj2yXm1fYV23","null","null","null","2024-07-02","",""
"","","Back On 74","Jungle","Volcano","spotify:track:19kHhX6f6EfLU7rcO3RqjO","null","null","null","2024-07-17","",""
"","","Witchy (feat. Childish Gambino)","KAYTRANADA","TIMELESS","spotify:track:1PxKsGzQcmiwDHvA9ig5gv","null","null","null","2024-07-19","",""
"","","Steps Beach","Childish Gambino","Bando Stone and The New World","spotify:track:4lovbNtAeIxtXWy9bwEsQk","null","null","null","2024-07-19","",""
"","","BEST INTEREST","Tyler, The Creator","BEST INTEREST","spotify:track:3jHdKaLCkuNEkWcLVmQPCX","null","null","null","2024-07-19","",""
"","","Die With A Smile","Lady Gaga","Die With A Smile","spotify:track:2plbrEY59IikOBgBGLjaoe","null","null","null","2024-08-20","",""
"","","Dancing In The Flames","The Weeknd","Dancing In The Flames","spotify:track:7z7kvUQGwlC6iOl7vMuAr9","null","null","null","2024-09-13","",""
"","","I'd Rather Pretend (with d4vd)","Bryant Barnes","I'd Rather Pretend (with d4vd)","spotify:track:1NHflT1W5O7fntEXN9rfe9","null","null","null","2024-10-10","",""
"","","APT.","ROSÉ","APT.","spotify:track:5vNRhkKd0yEAg8suGBpjeY","null","null","null","2024-11-21","",""
"","","luther (with sza)","Kendrick Lamar","GNX","spotify:track:45J4avUb9Ni0bnETYaYFVJ","null","null","null","2024-11-23","",""
"","","squabble up","Kendrick Lamar","GNX","spotify:track:0nj9Bq5sHDiTxSHunhgkFb","null","null","null","2024-11-24","",""
"","","gloria (with sza)","Kendrick Lamar","GNX","spotify:track:0wgOhYnqZKjOHr6bmdz0aN","null","null","null","2024-11-27","",""
"","","BMF","SZA","SOS Deluxe: LANA","spotify:track:3U3hFkMr0Q90pD24EkE3Pr","null","null","null","2024-12-21","",""
"","","Kitchen","SZA","SOS Deluxe: LANA","spotify:track:3VPeA7IW68QRNTfgzb6biZ","null","null","null","2024-12-23","",""
"","","Balloon (feat. Doechii)","Tyler, The Creator","CHROMAKOPIA","spotify:track:35D1RA5uVFVhMc1qX80TaQ","null","null","null","2025-01-07","",""
"","","DENIAL IS A RIVER","Doechii","Alligator Bites Never Heal","spotify:track:1eTaznNW4Xxtx9za2SMTXB","null","null","null","2025-01-07","",""
"","","NISSAN ALTIMA","Doechii","Alligator Bites Never Heal","spotify:track:2dKkVF2m160z0RNDN2dddc","null","null","null","2025-01-07","",""
"","","Good News","Shaboozey","Good News","spotify:track:54p6vNJwGkt4FTaM8SCsxt","null","null","null","2025-01-09","",""
"","","Open Hearts","The Weeknd","Hurry Up Tomorrow","spotify:track:0sTBOp1hdayTjw6UOyPyi6","null","null","null","2025-01-31","",""
"","","I Can't Wait To Get There","The Weeknd","Hurry Up Tomorrow","spotify:track:0bcZ7xN9IcjSNxLerzR2yl","null","null","null","2025-01-31","",""
"","","Timeless (feat Playboi Carti)","The Weeknd","Hurry Up Tomorrow","spotify:track:0FIDCNYYjNvPVimz5icugS","null","null","null","2025-01-31","",""
"","","Take Me Back To LA","The Weeknd","Hurry Up Tomorrow","spotify:track:7rVmzyFA7f4rNGl9onF21E","null","null","null","2025-01-31","",""
"","","Cry For Me","The Weeknd","Hurry Up Tomorrow","spotify:track:3AWDeHLc88XogCaCnZQLVI","null","null","null","2025-02-02","",""
"","","Opening Night","The Weeknd","Hurry Up Tomorrow","spotify:track:4Msr8L0gHGDsLSBlk7pSPU","null","null","null","2025-02-02","",""
"","","Reflections Laughing (feat. Travis Scott, Florence + The Machine)","The Weeknd","Hurry Up Tomorrow","spotify:track:2gyHr9WqZeMtzJOpWGuGo6","null","null","null","2025-02-02","",""
"","","Niagara Falls","The Weeknd","Hurry Up Tomorrow","spotify:track:2v0AG62ZHtD3I4YmTb3WYM","null","null","null","2025-02-02","",""
